,lat,lng,name,vicinity
449,38.8433001,-76.9766375,Children's Health Center at THEARC,"1801 Mississippi Avenue Southeast 1st Floor, Washington"
450,38.8442105,-76.99167840000001,"Dr. Ryan S. Shugarman, MD","1100 Alabama Avenue South East, Washington, DC 20032, Washington"
451,38.866693,-76.98867299999999,Capitol Hill Medical Clinic,"1930 Martin Luther King Junior Avenue Southeast, Washington"
452,38.8606611,-76.9693018,"Elva W. Anderson, Ph.D., LPC","2501 Good Hope Road Southeast, Washington"
453,38.8606611,-76.9693018,"Dr. Phyllis L. Harris, MD","2501 Good Hope Road Southeast, Washington"
454,38.8606611,-76.9693018,"Nadine L. Camp, CPNP","2501 Good Hope Road Southeast, Washington"
455,38.860682,-76.969334,Bellard Alsan J MD,"2501 Good Hope Road Southeast, Washington"
456,38.860682,-76.969334,Sriram Sanjeev K MD,"2501 Good Hope Road Southeast, Washington"
457,38.8606611,-76.9693018,"Dr. Ivor B. Horn, MD","2501 Good Hope Road Southeast, Washington"
458,38.8644658,-76.9867147,Unity Health Care: Chavez Jose Fernan MD,"1328 W Street Southeast, Washington"
459,38.8606611,-76.9693018,"Dr. Terry R. Kind, MD","2501 Good Hope Road Southeast, Washington"
460,38.8532749,-76.96874799999999,Barnes Boisey O MD,"2041 M L K Jr Ave SE # 108, Washington"
461,38.8606611,-76.9693018,"Dr. Cara B. Lichtenstein, MD","2501 Good Hope Road Southeast, Washington"
462,38.8862079,-77.02144220000001,"Jeanne Bertoli, PHD","600 Maryland Avenue Southwest, Washington"
463,38.8954779,-77.02380110000001,Whitaker Mark D,"401 9th Street Northwest #900, Washington"
464,38.8947217,-77.0301381,"Dr. Robert E. Ferris, DO","1300 Pennsylvania Avenue Northwest, Washington"
465,38.8943972,-77.0226377,"Maureen J. Kimmeth, OD","701 Pennsylvania Avenue Northwest, Washington"
466,38.8945063,-77.0227374,"Dr. Terry Chang, MD","701 Pennsylvania Avenue Northwest, Washington"
467,38.89450079999999,-77.0227195,"Kathleen M. Brennan, CPNP","701 Pennsylvania Avenue Northwest, Washington"
468,38.8979732,-77.0284837,"Dr. Douglas F. Greer, MD","1200 G Street Northwest, Washington"
469,38.8954586,-77.0133543,"Dr. Catherine P. Crosland, MD","425 2nd Street Northwest, Washington"
470,38.8954586,-77.0133543,"Dr. Ilian Bandaranayake, MD","425 2nd Street Northwest, Washington"
471,38.8967775,-77.01931189999999,"Dr. Harvey V. Fineberg, MD","500 5th Street Northwest, Washington"
472,38.8969773,-77.0254108,"Dr. Paul T. Antony, MD","950 F Street Northwest, Washington"
473,38.8966929,-77.0276442,David S. King,"555 12th Street Northwest, Washington"
474,38.8951311,-77.0313808,"Christine M. Winchester, MSW","1350 Pennsylvania Avenue Northwest, Washington"
475,38.8951311,-77.0313808,"Sabine N. Herisse, MS","1350 Pennsylvania Avenue Northwest, Washington"
476,38.8951311,-77.0313808,"Debra K. Rager, LICSW","1350 Pennsylvania Avenue Northwest, Washington"
477,38.8951311,-77.0313808,"Adrienne L. Biel, LGSW","1350 Pennsylvania Avenue Northwest, Washington"
478,38.8951311,-77.0313808,"Laura E. Gilmour, LGSW","1350 Pennsylvania Avenue Northwest, Washington"
479,38.884131,-77.01915,Professional Healthcare Resources,"501 School Street Southwest suite 200, Washington"
480,38.88373199999999,-77.024425,L'Enfant Plaza Dental Arts,"490 L'Enfant Plaza Southwest #8210, Washington"
481,38.8866804,-77.014524,"Dr. Howard A. Zucker, MD","200 Independence Avenue Southwest, Washington"
482,38.86412170000001,-77.0130384,Castro Arturo H MD,"2100 2nd Street Southwest #7902, Washington"
483,38.86412170000001,-77.0130384,Sanchez-Olmo Ezequias MD,"2100 2nd Street Southwest #7902, Washington"
484,38.86412170000001,-77.0130384,Harman Kenneth R MD,"2100 2nd Street Southwest #7902, Washington"
485,38.86412170000001,-77.0130384,Schick Randall C DO,"2100 2nd Street Southwest #5314, Washington"
486,38.86412170000001,-77.0130384,Hendricks James P DO,"2100 2nd Street Southwest #7902, Washington"
487,38.86412170000001,-77.0130384,Roman Kimberly W MD,"2100 2nd St SW # Cg-1122, Washington"
488,38.86412170000001,-77.0130384,Garcia Alicia MD,"2100 2nd Street Southwest #7902, Washington"
489,38.86412170000001,-77.0130384,Hariadi John MD,"2100 2nd Street Southwest #7902, Washington"
490,38.86412170000001,-77.0130384,Pennington Brent MD,"2100 2nd Street Southwest #5314, Washington"
491,38.86412170000001,-77.0130384,Ludwig Sharon L MD,"2100 2nd Street Southwest #5314, Washington"
492,38.86412170000001,-77.0130384,Boquard Michael J MD,"2100 2nd Street Southwest #7902, Washington"
493,38.86412170000001,-77.0130384,Dollymore Maura K MD,"2100 2nd Street Southwest #7902, Washington"
494,38.86412170000001,-77.0130384,Chen Joseph M MD,"2100 2nd Street Southwest #7902, Washington"
495,38.86412170000001,-77.0130384,Cabredo Quirico C MD,"2100 2nd Street Southwest #7902, Washington"
496,38.8359393,-76.9849936,Children's National Emergency Department at United Medical Center,"1310 Southern Avenue Southeast 1st Floor, Washington"
497,38.8360918,-76.9846477,Advanced Wound Care,"1310 Southern Avenue Southeast, Washington"
498,38.83578500000001,-76.984854,Bailey Andrea MD,"1310 Southern Avenue Southeast, Washington"
499,38.835044,-76.98388299999999,"Dr. Cyril Allen, MD","1310 Southern Avenue Southeast, Washington"
500,38.835044,-76.98388299999999,"Dr. John D. Kelly, MD","1310 Southern Avenue Southeast, Washington"
501,38.835044,-76.98388299999999,Greater Southeast Community: Marshall Katherine R MD,"1310 Southern Avenue Southeast # 308, Washington"
502,38.839207,-77.00149979999999,Unity Health Care Ballou High,"3401 4th Street Southeast, Washington"
503,38.83578500000001,-76.984854,Mc Gann Kevin-Sean DO,"1310 Southern Avenue Southeast # 308, Washington"
504,38.8359393,-76.9849936,Choi Moon J MD,"1310 Southern Avenue South East, Washington, DC 20032, Washington"
505,38.8359393,-76.9849936,"Dr. David E. Reagin, MD","1310 Southern Avenue Southeast #308, Washington"
506,38.8359393,-76.9849936,Em Care,"1310 Southern Avenue Southeast, Washington"
507,38.8359393,-76.9849936,"Robert L. Coleman, Crna","1310 Southern Avenue South East, Washington, DC 20032, Washington"
508,38.8359393,-76.9849936,"Akintoye O. Shoetan, MD","1310 Southern Avenue Southeast, Washington"
509,38.8359393,-76.9849936,"Dr. Russom B. Ghebrai, MD","1310 Southern Avenue Southeast, Washington"
510,38.835629,-76.98486299999999,"Emebet Kebede, PA","1310 Southern Avenue Southeast, Washington"
511,38.8360918,-76.9846477,"Jennifer I. Hall, RD",Washington
512,38.8360918,-76.9846477,"Dr. Charles E. Hunter, MD","1310 Southern Avenue Southeast #308, Washington"
513,38.8360918,-76.9846477,Greater Southeast Community: Randall Joseph C MD,"1310 Southern Avenue Southeast # 308, Washington"
514,38.8360918,-76.9846477,Nsubuga Hudson K,"1310 Southern Avenue Southeast # 308, Washington"
515,38.8360918,-76.9846477,Cook Howard P Do,"1310 Southern Avenue Southeast # 130, Washington"
516,38.8360918,-76.9846477,"Pamella Jarmond, LICSW","1310 Southern Avenue Southeast, Washington"
517,38.8360918,-76.9846477,Asenso Emmanuel K,"1310 Southern Avenue Southeast, Washington"
518,38.8360918,-76.9846477,Anokam Theresa A,"1310 Southern Avenue Southeast # 308, Washington"
519,38.835044,-76.98388299999999,"Dr. Jean M. Williams, MD","1310 Southern Avenue Southeast, Washington"
520,38.835044,-76.98388299999999,Greater Southeast Community: Nuni Joe Andrew MD,"1310 Southern Avenue Southeast # 308, Washington"
521,38.835044,-76.98388299999999,Greater Southeast Community: Mogol Carmencita MD,"1310 Southern Avenue Southeast # 308, Washington"
522,38.835044,-76.98388299999999,"Dr. Patrik L. Johansson, MD","1310 Southern Avenue Southeast #200, Washington"
523,38.835044,-76.98388299999999,"Dr. Joseph O. Nnadike, MD","1310 Southern Avenue Southeast, Washington"
524,38.835044,-76.98388299999999,Javaid Mohammed H MD,"1310 Southern Avenue Southeast, Washington"
525,38.835044,-76.98388299999999,Greater Southeast Community: Otue-Agugua Chinwe MD,"1310 Southern Avenue Southeast # 308, Washington"
526,38.8359393,-76.9849936,"Dr. Roosevelt Brandly, MD","1310 Southern Avenue Southeast, Washington"
527,38.8359393,-76.9849936,Tita Charles T MD,"1310 Southern Avenue Southeast, Washington"
528,38.835629,-76.98486299999999,Madsen Nathaniel,"1310 Southern Avenue Southeast # 308, Washington"
529,38.835629,-76.98486299999999,Jamison Cheree T,"1310 Southern Avenue Southeast # 308, Washington"
530,38.835629,-76.98486299999999,Kumar Meena R,"1310 Southern Avenue Southeast # 308, Washington"
531,38.8360918,-76.9846477,Burr Scott C MD,"1310 Southern Avenue Southeast, Washington"
532,38.8360918,-76.9846477,Greater Southeast Community: Tzaneff Grozdanka S MD,"1310 Southern Avenue Southeast # 308, Washington"
533,38.835044,-76.98388299999999,Greater Southeast Community: Murray Gladwyn L MD,"1310 Southern Avenue Southeast # 308, Washington"
534,38.835044,-76.98388299999999,"Dr. Mohammad R. Ghandi Sr, MD","1310 Southern Avenue Southeast, Washington"
535,38.9364702,-76.9460316,"Ranit Mishori, MD","4151 Bladensburg Road, Colmar Manor"
536,38.9308938,-76.9216079,Prince George's Hospital Center: Valenti Kimberly B MD,"3001 Hospital Drive, Cheverly"
537,38.9308938,-76.9216079,Prince George's Hospital Center: Keenan Andrew M MD,"3001 Hospital Drive, Cheverly"
538,38.9308938,-76.9216079,Prince George's Hospital Center: Egbuonu Donald C MD,"3001 Hospital Drive, Cheverly"
539,38.9308938,-76.9216079,Mt Washington Pediatric: Bailey Lorena H MD,"3001 Hospital Drive, Cheverly"
540,38.9308938,-76.9216079,Prince George's Hospital Center: Abdella Mukemil F MD,"3001 Hospital Drive, Cheverly"
541,38.9308938,-76.9216079,Prince George's Hospital Center: Nkodo Marie-Church MD,"3001 Hospital Drive, Cheverly"
542,38.9308938,-76.9216079,Prince Georges Hospital: Steinberg Bryan M MD,"3001 Hospital Drive, Cheverly"
543,38.9308938,-76.9216079,Prince George's Hospital Center: Ryb Gabriel Edu MD,"3001 Hospital Drive, Cheverly"
544,38.9308938,-76.9216079,Prince Georges Hospital Center: Ashfaei Afshin MD,"3001 Hospital Drive, Cheverly"
545,38.9308938,-76.9216079,Dimensions Healthcare System: Fomufod Antoine MD,"3001 Hospital Drive #4000, Cheverly"
546,38.9308938,-76.9216079,"Dr. Bernard L. Ralls Jr, MD","3001 Hospital Drive, Cheverly"
547,38.9308938,-76.9216079,"Dr. Demetrios J. Catevenis, MD","3001 Hospital Drive, Cheverly"
548,38.9308974,-76.9216079,"Dr. Hee H. Lee, MD","3001 Hospital Drive, Cheverly"
549,38.9308938,-76.9216079,Koduah Richard MD,"3001 Hospital Drive, Cheverly"
550,38.9308938,-76.9216079,Puppala Neha MD,"3001 Hospital Drive, Cheverly"
551,38.9308938,-76.9216079,Prince Georges Hospital: Lee Jung H MD,"3001 Hospital Drive, Cheverly"
552,38.9308938,-76.9216079,Prince Georges Hospital: Pierson Wendell Cor MD,"3001 Hospital Drive, Cheverly"
553,38.9308974,-76.9216079,"Dr. Kourosh Houdsony, MD","3001 Hospital Drive, Cheverly"
554,38.9308974,-76.9216079,"Dr. Sampada Roy, MD","3001 Hospital Drive, Cheverly"
555,38.9308974,-76.9216079,"Dr. Lydia I. Gilbert-Mcclain, MD","3001 Hospital Drive, Cheverly"
556,38.9308974,-76.9216079,"Dr. Bina Lakhanpal, MD","3001 Hospital Drive, Cheverly"
557,38.9308938,-76.9216079,Prince Georges Hospital Center: Mangraj Sunanda MD,"3001 Hospital Drive, Cheverly"
558,38.9308938,-76.9216079,Prince Georges Hospital: Glover Kim B MD,"3001 Hospital Drive, Cheverly"
559,38.9308974,-76.9216079,"Dr. Ning Jiang, MD","3001 Hospital Drive, Cheverly"
560,38.9308938,-76.9216079,Gurung Chakra MD,"3001 Hospital Drive, Cheverly"
561,38.9308938,-76.9216079,Davis Steven P MD,"3001 Hospital Drive, Cheverly"
562,38.9308938,-76.9216079,Prince Georges Hospital: Shirani Ziba MD,"3001 Hospital Drive, Cheverly"
563,38.9308938,-76.9216079,Jacobs David H MD,"3001 Hospital Drive, Cheverly"
564,38.9308938,-76.9216079,Byrne Mark w MD,"3001 Hospital Drive, Cheverly"
565,38.9308938,-76.9216079,Tran Kevin MD,"3001 Hospital Drive, Cheverly"
566,38.9308974,-76.9216079,"Dr. Rebecca L. Briere, MD","3001 Hospital Drive, Cheverly"
567,38.9308974,-76.9216079,"Dr. Maofu Fu, MD","3001 Hospital Drive, Cheverly"
568,38.9308974,-76.9216079,"Dr. Paul J. Delporto, MD","3001 Hospital Drive, Cheverly"
569,38.9308938,-76.9216079,Abualenain Jameel T MD,"3001 Hospital Drive, Cheverly"
570,38.9308938,-76.9216079,"Mahalingashett, Arpana MD - Prince Georges Hospital","3001 Hospital Drive, Cheverly"
571,38.9308938,-76.9216079,Brown Heather A MD,"3001 Hospital Drive, Cheverly"
572,38.9308938,-76.9216079,Katz Jon M MD,"3001 Hospital Drive, Cheverly"
573,38.9308974,-76.9216079,"Dr. Madhubindu Musunuru, MD","3001 Hospital Drive, Cheverly"
574,38.9308938,-76.9216079,Rathore Sulaiman MD,"3001 Hospital Drive, Cheverly"
575,38.9437638,-76.99157310000001,Providence Hospital: Patterson Deloris Ann MD,"1150 Varnum Street Northeast, Washington"
576,38.9365171,-76.9461582,Fort Lincoln Medicine Center,"4151 Bladensburg Road, Brentwood"
577,38.9364702,-76.9460316,"William Gallagher, MD","4151 Bladensburg Road, Colmar Manor"
578,38.941602,-76.96575899999999,Dr. Ivan L Robinson & Associates Urgent Housecalls,"4201 30th Street, Mount Rainier"
579,38.9364702,-76.9460316,"Erica Mcclaskey, MD","4151 Bladensburg Road, Colmar Manor"
580,38.9365171,-76.9461582,Fort Lincoln Medicine Center: Subramanian Asha P MD,"4151 Bladensburg Road, Brentwood"
581,38.9364702,-76.9460316,"Caroline Wellbery, MD","4151 Bladensburg Road, Colmar Manor"
582,38.9365171,-76.9461582,Fort Lincoln Medicine Center: Meyers David S MD,"4151 Bladensburg Road, Brentwood"
583,38.9364373,-76.94610039999999,"Dr. Sabine Balzora, MD","4151 Bladensburg Road, Brentwood"
584,38.9366048,-76.94626679999999,Fort Lincoln Medicine Center: Siwek Jay MD,"4151 Bladensburg Road, Brentwood"
585,38.9364373,-76.94610039999999,Gillespie Cristina I MD,"4151 Bladensburg Road, Brentwood"
586,38.9366048,-76.94626679999999,Fort Lincoln Medicine Center: Roegner John MD,"4151 Bladensburg Road, Brentwood"
587,38.9364702,-76.9460316,"Michelle Roett, MD","4151 Bladensburg Road, Colmar Manor"
588,38.928445,-76.959856,Psychiatric Center Chartered,"3001 Bladensburg Road # 100, Washington"
589,38.9364443,-76.94607549999999,"Douglas Kamerow, MD","Providence Health System Family Medicine Center - Fort Lincoln, 4151 Bladensburg Road, Colmar Manor"
590,38.92770640000001,-76.95982769999999,"Andrea B. Jackson, LPC",Washington
591,38.9361072,-76.9592876,Gupta Suresh C MD,"3503 Perry Street, Mount Rainier"
592,38.9364702,-76.9460316,Dr. Michelle Ayola Roett MD,"4151 Bladensburg Road, Colmar Manor"
593,38.94427779999999,-76.9513637,North Brentwood School,North Brentwood
594,38.9365171,-76.9461582,Liegl Sarah a MD,"4151 Bladensburg Road, Brentwood"
595,38.934376,-76.971175,"Diane Kern, PhD","2420 Newton Street Northeast, Washington"
596,38.949921,-76.935361,Full Citizenship of Maryland,"4910 Decatur Street # 103, Hyattsville"
597,38.9412459,-76.95868039999999,Hall Carrie J,"3601 Taylor Street, Brentwood"
598,38.928445,-76.959856,"Dr. Yvonne L. Bascug, MD","3001 Bladensburg Road Northeast, Washington"
599,38.9532336,-76.9425674,Caritas FertilityCare,"5205 43rd Avenue, Hyattsville"
600,38.9292211,-76.9764407,Dental DC,"3100 20th Street Northeast, Washington"
601,38.92887099999999,-76.9593101,Wells Empowerment Group,"3005 Bladensburg Road Northeast, Washington"
602,38.9207084,-76.9721584,Mc Clendon Richard MD,"2146 24th Place Northeast, Washington"
603,38.9411059,-76.958635,"Darlene Brownlee, CRNP","3601 Taylor Street, Brentwood"
604,38.9508474,-76.9681463,Healthy Dental,"3114 Queens Chapel Road, Hyattsville"
605,38.9258682,-76.9623913,"Delores A. Junious, MSW","3162 Berry Road Northeast, Washington"
606,38.92399229999999,-76.96697549999999,Medstar Sykeswoods Health Services,"2628 Bladensburg Road Northeast, Washington"
607,38.9283505,-76.9593384,"Dr. Spencer F. Johnson, MD","3005 Bladensburg Road Northeast #1, Washington"
608,38.9353311,-76.95048799999999,"Connie Bingham, RD","3804 Bladensburg Road, Cottage City"
609,38.92078509999999,-76.9719155,Kolbrener Meridith MD,"2146 24th Place Northeast, Washington"
610,38.936357,-76.95143399999999,Nayar & Nayar: Nayar S M MD,"3717 38th Avenue B, Brentwood"
611,38.936357,-76.95143399999999,Nayar & Nayar,"3717 38th Avenue B, Brentwood"
612,38.936597,-76.94628469999999,"Dr. Darlene A. Lawrence, MD","4151 Bladensburg Road, Brentwood"
613,38.9364373,-76.94610039999999,Mcateer Rebecca A MD,"4151 Bladensburg Road, Brentwood"
614,38.9364702,-76.9460316,"Jamie Hill-Daniel, MD","4151 Bladensburg Road, Colmar Manor"
615,38.96822470000001,-76.91825039999999,Mohi-Ud-Din Ghulam MD,"6510 Kenilworth Avenue # 2600, Riverdale"
616,38.96822470000001,-76.91825039999999,Greater Washington Oncology,"6510 Kenilworth Avenue # 2800, Riverdale"
617,38.9682249,-76.91816469999999,Chhabra Gurdeep MD,"6510 Kenilworth Avenue, Riverdale"
618,38.9682249,-76.91816469999999,"Dr. Jean C. Charles, MD","6510 Kenilworth Avenue, Riverdale"
619,38.9682249,-76.91816469999999,Contemporary Ob-Gyn Associates: Block Andrew B MD,"6510 Kenilworth Avenue, Riverdale"
620,38.968197,-76.918148,Robert C Hsieh Md,"6510 Kenilworth Avenue # 1300, Riverdale"
621,38.9682249,-76.91816469999999,"Dr. Kevin Erfan, MD","6510 Kenilworth Avenue, Riverdale"
622,38.9682249,-76.91816469999999,Din Guhlam M MD,"6510 Kenilworth Avenue # 2600, Riverdale"
623,38.9692187,-76.9145585,J Richard Lilly & Associates,"5711 Sarvis Avenue # 302, Riverdale"
624,38.9692187,-76.9145585,Washington Eye Institute: Summerfield Michael MD,"5711 Sarvis Avenue # 402, Riverdale"
625,38.9691762,-76.91444919999999,Menon And Muttath Mds,"5711 Sarvis Avenue, Riverdale"
626,38.9692583,-76.91456269999999,Thiagarajah Christopher MD,"5711 Sarvis Avenue # 402, Riverdale"
627,38.9692508,-76.9144804,"Safia Tasneem, M.D., A.B.F.P.","5711 Sarvis Avenue, Riverdale"
628,38.9692583,-76.91456269999999,J Richard Lilly & Associates: Flores Eduardo MD,"5711 Sarvis Avenue # 302, Riverdale"
629,38.9692583,-76.91456269999999,J Richard Lilly & Associates: Sarwar Nasim MD,"5711 Sarvis Avenue # 302, Riverdale"
630,38.9692583,-76.91456269999999,"Dr. Lamees Ashker, MD","5711 Sarvis Avenue, Riverdale"
631,38.9678245,-76.9190228,Katikineni Madhu Mohan MD,"6502 Kenilworth Avenue # 200, Riverdale"
632,38.96202700000001,-76.93914,"Riverdale Park Pediatrics, P.C","6103 Baltimore Avenue T1, Riverdale Park"
633,38.9682249,-76.91816469999999,"Dr. Deborah Y. Wilson, MD","6510 Kenilworth Avenue, Riverdale"
634,38.96822470000001,-76.91825039999999,Ocuin Jay MD,"6510 Kenilworth Avenue, Riverdale"
635,38.9682249,-76.91816469999999,"Dr. Kathryn M. Ratanavanich, DO","6510 Kenilworth Avenue Suite 1400, Riverdale"
636,38.9682249,-76.91816469999999,Glaucoma: Ahmad Sameer MD,"6510 Kenilworth Avenue # 1300, Riverdale"
637,38.9682249,-76.91816469999999,"Dr. Patrick A. Cross, MD","6510 Kenilworth Avenue, Riverdale"
638,38.96822470000001,-76.91825039999999,"Dr. Anthony D. Bivins, MD","6510 Kenilworth Avenue # 2300, Riverdale"
639,38.9682249,-76.91816469999999,"Dr. Stephen R. Goldberg, MD","6510 Kenilworth Avenue, Riverdale"
640,38.9692583,-76.91456269999999,"Dr. Sureshkumar K. Muttath, MD","5711 Sarvis Avenue, Riverdale"
641,38.9682249,-76.91816469999999,"Dr. Cindy X. Huang, MD","6510 Kenilworth Avenue, Riverdale"
642,38.9682249,-76.91816469999999,"Dr. Eric Antwi-Donkor, MD","6510 Kenilworth Avenue, Riverdale"
643,38.9682249,-76.91816469999999,Contemporary Ob-Gyn Associates: Singh Girija N MD,"6510 Kenilworth Avenue, Riverdale"
644,38.9682249,-76.91816469999999,"Dr. William K. Kelly, MD","6510 Kenilworth Avenue, Riverdale"
645,38.9692583,-76.91456269999999,Suburban Heart Institute: Ashraf Muhammad MD,"5711 Sarvis Avenue # 100, Riverdale"
646,38.96822470000001,-76.91825039999999,Erfan Bahram MD,"6510 Kenilworth Avenue # 2500, Riverdale"
647,38.9681694,-76.918412,Jain K MD,"6510 Kenilworth Avenue, Riverdale"
648,38.95448559999999,-76.92300469999999,Edge Medical Care,"5305 Kenilworth Avenue # 100, Riverdale"
649,38.96822470000001,-76.91825039999999,Kenilworth Internists,"6510 Kenilworth Avenue # 2400, Riverdale"
650,38.96812500000001,-76.91847299999999,"Eye One Surgical Associates, Inc: Belson Shelly G MD","6510 Kenilworth Avenue # 2300, Riverdale"
651,38.96822470000001,-76.91825039999999,King Rhonda S MD,"6510 Kenilworth Avenue # 1400, Riverdale"
652,38.960897,-76.90294999999999,Eye Maxx Optical,"6603 Riverdale Road, Riverdale"
653,38.9682249,-76.91816469999999,"Dr. Harvinder S. Pabla, MD","6510 Kenilworth Avenue Suite 1200, Riverdale, MD 20737, Riverdale"
654,38.9692187,-76.9145585,Chris Thiagarajah - Oculofacial Plastic Surgeon,"5711 Sarvis Avenue Suite 402, Riverdale"
655,38.9964988,-76.90662669999999,Delaney Margaret MD,"6201 Greenbelt Road L1-3, College Park"
656,38.9966411,-76.9065054,University Psycological Center: Fernbach Harvey MD,"6201 Greenbelt Road # U18, Berwyn Heights"
657,38.9966411,-76.9065054,"Med-Ped Health Care, LLC","6201 Greenbelt Road Ste M16, Berwyn Heights"
658,38.99648999999999,-76.90662499999999,College Park Foot Center,"6201 Greenbelt Road, Berwyn Heights"
659,38.9964147,-76.906728,"Dhirgham Kshash, M.D.","6201 Greenbelt Road Ste M16, College Park"
660,38.9966933,-76.9066513,"Express Healthcare - Eman Al-Samrrai, M.D.","6201 Greenbelt Road Ste M15, Berwyn Heights"
661,38.9966411,-76.9065054,Ajayi Adebowale I MD,"6201 Greenbelt Road # M18, Berwyn Heights"
662,38.9964988,-76.90662669999999,"Dr. Barry H. Epstein, MD","6201 Greenbelt Road U16, Berwyn Heights"
663,38.9964147,-76.906728,CP&A College Park - Children's National Health System,"6201 Greenbelt Road L1, College Park"
664,38.9964117,-76.90661039999999,"Dr. Alphonsus Okoli, MD (Capital Inhospital Consultants and Internal Medicine)","Suite what?, 6201 Greenbelt Road, Berwyn Heights"
665,38.99658609999999,-76.9066108,"Med-Ped Health Care - Maurice N. Atiyeh, M.D.","6201 Greenbelt Road M16, Berwyn Heights"
666,38.9965987,-76.90659480000001,"Capital Inhospital Consultants and Internal Medicine, Inc. -Alphonsus Okoli, MD","7525 Greenway Center Drive, Suite#110"
667,38.9964147,-76.906728,Ihedioha Naomi M DDS,"6201 Greenbelt Road M7, Berwyn Heights"
668,38.99648999999999,-76.90662499999999,"Dr. Kimberly M. Campbell-Arrendell, MD","6201 Greenbelt Road Suite U8a, Berwyn Heights, MD 20740, College Park"
669,38.99639,-76.906863,"Salvador Sylvester, M.D.","6201 Greenbelt Road Ste M16, Berwyn Heights"
670,38.9966411,-76.9065054,Simmons Leslie M MD,"6201 Greenbelt Road, Berwyn Heights"
671,38.9966411,-76.9065054,Khan Ahmad N MD,"6201 Greenbelt Road # U18, Berwyn Heights"
672,38.9966411,-76.9065054,"Svetlana Malinsky, DPM (College Park Foot Center)","6201 Greenbelt Road, College Park"
673,38.9966454,-76.90663289999999,"Melvin Feldman, MD","6201 Greenbelt Road, Berwyn Heights"
674,38.9965986,-76.90659529999999,"Dr. Dan G. Glaser, MD","6201 Greenbelt Road, Berwyn Heights"
675,38.9966411,-76.9065054,Children's Pediatricians Associates: Mc Millan Lakeischa W MD,"6201 Greenbelt Road # M7, Berwyn Heights"
676,38.9965018,-76.9064025,"Dr. Stacy D. Scott-Mckinney, MD","6201 Greenbelt Road, Berwyn Heights"
677,38.9966411,-76.9065054,"Dr. Ikechi F. Okwara, MD","6201 Greenbelt Road # U15, Berwyn Heights"
678,38.99770820000001,-76.912767,Metropolitan Family Planning: Gohari A M MD,"5915 Greenbelt Road, Berwyn Heights"
679,38.9966411,-76.9065054,"Maryland Oral Surgery Associates: Drs. Nathan, Stark, Griffith, and Kashyap","6201 Greenbelt Road, Berwyn Heights"
680,38.9966411,-76.9065054,"Dr. Rosaline O. Langley-Fraser, MD","6201 Greenbelt Road # L5, Berwyn Heights"
681,39.0131885,-76.928619,Terrapin Care Center,"9658 Baltimore Avenue Ste 420, College Park"
682,38.99034320000001,-76.93306299999999,"David S. Schachter, D.O, A.B.F.P.","4701 Melbourne Place, College Park"
683,38.9966411,-76.9065054,United Medical Center,"6201 Greenbelt Road # L5, Berwyn Heights"
684,38.9966411,-76.9065054,Azinge Nicholas N MD,"6201 Greenbelt Road # M17, Berwyn Heights"
685,38.9965976,-76.90659409999999,"Dr. Joel S. Ganz, MD","6201 Greenbelt Road, Berwyn Heights"
686,38.9965992,-76.9065938,"Dr. Judith Ling, MD","6201 Greenbelt Road, Berwyn Heights"
687,38.9966411,-76.9065054,Children's Pediatricians Associates: Burgin James MD,"6201 Greenbelt Road # M7, Berwyn Heights"
688,38.9966411,-76.9065054,Greenbelt Medical Associates LLC,"6201 Greenbelt Road # M17, Berwyn Heights"
689,38.9964147,-76.906728,"Jeffrey E. Barnett, PSYD","6201 Greenbelt Road Suite M16, Berwyn Heights"
690,38.9965983,-76.9065959,"Dr. Mohammad C. Ghafouri, MD","6201 Greenbelt Road, Berwyn Heights"
691,38.9966411,-76.9065054,Associated Ear Nose & Throat: Liu Wayne MD,"6201 Greenbelt Road, Berwyn Heights"
692,38.9965952,-76.9065923,"Rochelle W. Austrian, PHD","6201 Greenbelt Road, Berwyn Heights"
693,38.9965997,-76.9065943,"Dr. Gholam H. Ali, MD","6201 Greenbelt Road, Berwyn Heights"
694,38.9965985,-76.9065947,"Harvey L. Shubert, PHD","6201 Greenbelt Road, Berwyn Heights"
695,38.8692897,-76.89255440000001,Greater Baden Medical Services WIC Center,"1472 Addison Road South, Capitol Heights"
696,38.8692379,-76.892516,"Dr. Eugene C. Taylor Jr, MD","1458 Addison Road South, Capitol Heights"
697,38.89401869999999,-76.91112989999999,Presidential Pediatric Dentistry and Orthodontics,"350 Eastern Avenue Northeast, Washington"
698,38.8889107,-76.88001919999999,Integrated Medical Services Inc,"7306 Central Avenue, Capitol Heights"
699,38.897187,-76.91441499999999,"Dr. John Syphax, MD","525 Eastern Avenue Northeast, Capitol Heights"
700,38.88876879999999,-76.8681555,"Dr. Brian A. Chigbue, MD","7943 Central Avenue, Capitol Heights"
701,38.88492019999999,-76.8924756,Pain House,"6505 Clearfield Court, Capitol Heights"
702,38.8874374,-76.89961319999999,Renal Care Seat Pleasant: Rudick Jonathan MD,"6274 Central Avenue, Capitol Heights"
703,38.8889045,-76.8800681,"Dr. Ronald P. Hairston, MD","7306 Central Avenue, Capitol Heights"
704,38.8889045,-76.8800681,"Dr. Desmond F. Johnson, MD","7306 Central Avenue, Capitol Heights"
705,38.8888994,-76.8800376,Alexander Harold MD,"7306 Central Avenue, Capitol Heights"
